,x_in,y_in,change,x_fin
75713,-240,-120,1,160
75717,-240,20,1,20
75721,-240,200,1,-160
75725,-240,-140,1,180
75729,-240,0,1,40
75733,-240,220,1,-180
75737,-240,-140,1,180
75741,-240,140,1,-100
75745,-240,-100,1,140
75749,-240,180,1,-140
75753,-240,220,1,-180
75757,-240,240,1,-200
75761,-240,180,1,-140
75765,-240,140,1,-100
75769,-240,-140,1,180
75773,-240,-140,1,180
75777,-240,-140,1,180
75781,240,-180,2,-220
75785,-240,-180,1,220
75789,-240,280,1,-240
75793,-240,-60,1,100
75797,-240,-40,1,80
75801,-240,-60,1,100
75805,-240,200,1,-160
75809,-240,280,1,-240
75813,-240,100,1,-60
75817,-240,-40,1,80
75821,-240,80,1,-40
75825,-240,-40,1,80
75829,-240,160,1,-120
75833,-240,20,1,20
75837,-240,40,1,0
75841,-240,100,1,-60
75845,240,-180,2,-220
75849,240,60,2,20
75853,240,200,2,160
75857,240,140,2,100
75861,240,-100,2,-140
75865,240,-60,2,-100
75869,240,40,2,0
75873,240,160,2,120
75877,240,220,2,180
75881,240,-140,2,-180
75885,240,-40,2,-80
75889,240,240,2,200
75893,-240,-180,1,220
75897,240,-180,2,-220
75901,240,180,2,140
75905,240,80,2,40
75909,240,20,2,-20
75913,240,-20,2,-60
75917,240,80,2,40
75921,240,-140,2,-180
75925,240,-80,2,-120
75929,240,0,2,-40
75933,240,220,2,180
75937,240,60,2,20
75941,240,140,2,100
75945,240,200,2,160
75949,240,260,2,220
75953,240,120,2,80
75957,240,100,2,60
75961,-240,-180,1,220
75965,-240,260,1,-220
75969,-240,-80,1,120
75973,-240,140,1,-100
75977,-240,200,1,-160
75981,-240,-60,1,100
75985,-240,0,1,40
75989,-240,100,1,-60
75993,-240,100,1,-60
75997,-240,180,1,-140
76001,-240,-60,1,100
76005,-240,40,1,0
76009,-240,-160,1,200
76013,-240,-40,1,80
76017,-240,20,1,20
76021,-240,120,1,-80
76025,-240,-140,1,180
76029,-240,60,1,-20
76033,240,-180,2,-220
76037,240,20,2,-20
76041,240,-140,2,-180
76045,240,-120,2,-160
76049,-240,-180,1,220
76053,-240,120,1,-80
76057,-240,180,1,-140
76061,-240,220,1,-180
76065,-240,-120,1,160
76069,-240,240,1,-200
76073,-240,100,1,-60
76077,-240,-60,1,100
76081,-240,160,1,-120
76085,-240,-120,1,160
76089,-240,20,1,20
76093,-240,260,1,-220
76097,-240,120,1,-80
76101,-240,-100,1,140
76105,-240,200,1,-160
76109,-240,80,1,-40
76113,240,-180,2,-220
76117,240,180,2,140
76121,240,280,2,240
76125,240,180,2,140
76129,240,280,2,240
76133,240,-80,2,-120
76137,240,-80,2,-120
76141,240,120,2,80
76145,240,-140,2,-180
76149,240,0,2,-40
76153,240,-140,2,-180
76157,240,160,2,120
76161,240,60,2,20
76165,240,40,2,0
76169,240,80,2,40
76173,240,-80,2,-120
76177,240,60,2,20
76181,240,-160,2,-200
76185,240,120,2,80
76189,240,-100,2,-140
76193,-240,-180,1,220
76197,-240,-140,1,180
76201,-240,-40,1,80
76205,-240,-140,1,180
76209,-240,0,1,40
76213,-240,220,1,-180
76217,-240,260,1,-220
76221,-240,80,1,-40
76225,-240,20,1,20
76229,-240,-80,1,120
76233,-240,60,1,-20
76237,-240,-140,1,180
76241,240,-180,2,-220
76245,240,100,2,60
76249,240,180,2,140
76253,-240,-180,1,220
76257,-240,180,1,-140
76261,-240,-60,1,100
76265,-240,160,1,-120
76269,-240,120,1,-80
76273,-240,240,1,-200
76277,-240,-20,1,60
76281,-240,240,1,-200
76285,-240,260,1,-220
76289,-240,220,1,-180
76293,-240,-140,1,180
76297,-240,60,1,-20
76301,-240,280,1,-240
76305,-240,-80,1,120
76309,-240,240,1,-200
76313,-240,-140,1,180
76317,-240,20,1,20
76321,-240,200,1,-160
76325,-240,240,1,-200
76329,-240,-80,1,120
76333,-240,260,1,-220
76337,-240,60,1,-20
76341,240,-180,2,-220
76345,240,20,2,-20
76349,240,-40,2,-80
76353,240,-100,2,-140
76357,240,200,2,160
76361,240,20,2,-20
76365,240,260,2,220
76369,240,-120,2,-160
76373,240,220,2,180
76377,240,180,2,140
76381,240,-140,2,-180
76385,240,260,2,220
76389,240,-100,2,-140
76393,240,220,2,180
76397,240,80,2,40
76401,240,280,2,240
76405,240,-100,2,-140
76409,240,140,2,100
76413,240,180,2,140
76417,240,260,2,220
76421,240,-100,2,-140
76425,240,-80,2,-120
76429,240,-140,2,-180
76433,240,100,2,60
76437,240,-80,2,-120
76441,240,200,2,160
76445,240,-60,2,-100
76449,240,120,2,80
76453,240,100,2,60
76457,240,-40,2,-80
76461,240,200,2,160
76465,240,-140,2,-180
76469,240,-40,2,-80
76473,240,-60,2,-100
76477,240,100,2,60
76481,240,140,2,100
76485,240,100,2,60
76489,240,180,2,140
76493,240,60,2,20
76497,240,60,2,20
76501,240,-140,2,-180
76505,240,-60,2,-100
76509,240,-60,2,-100
76513,240,-160,2,-200
76517,240,260,2,220
76521,-240,-180,1,220
76525,-240,-40,1,80
76529,-240,100,1,-60
76533,-240,-20,1,60
76537,-240,-20,1,60
76541,-240,260,1,-220
76545,-240,60,1,-20
76549,-240,240,1,-200
76553,-240,-120,1,160
76557,-240,-40,1,80
76561,-240,-60,1,100
76565,-240,200,1,-160
76569,-240,-60,1,100
76573,-240,-60,1,100
76577,-240,-60,1,100
76581,-240,-140,1,180
76585,-240,-100,1,140
76589,-240,60,1,-20
76593,-240,-40,1,80
76597,-240,-140,1,180
76601,-240,60,1,-20
76605,-240,-120,1,160
76609,-240,-80,1,120
76613,-240,20,1,20
76617,-240,-140,1,180
76621,-240,-60,1,100
76625,-240,180,1,-140
76629,-240,160,1,-120
76633,-240,-120,1,160
76637,-240,80,1,-40
76641,240,-180,2,-220
76645,240,-60,2,-100
76649,240,160,2,120
76653,240,60,2,20
76657,240,100,2,60
76661,240,160,2,120
76665,240,220,2,180
76669,240,260,2,220
76673,240,40,2,0
76677,240,280,2,240
76681,240,60,2,20
76685,240,-60,2,-100
76689,-240,-180,1,220
76693,-240,-80,1,120
76697,-240,-160,1,200
76701,-240,-160,1,200
76705,-240,60,1,-20
76709,-240,-40,1,80
76713,-240,-160,1,200
76717,-240,-40,1,80
76721,-240,200,1,-160
76725,-240,-120,1,160
76729,-240,260,1,-220
76733,-240,100,1,-60
76737,-240,-140,1,180
76741,-240,60,1,-20
76745,-240,-20,1,60
76749,-240,260,1,-220
76753,240,-180,2,-220
76757,240,-160,2,-200
76761,240,160,2,120
76765,240,-140,2,-180
76769,240,160,2,120
76773,240,-100,2,-140
76777,240,-140,2,-180
76781,240,140,2,100
76785,240,180,2,140
76789,240,260,2,220
76793,240,60,2,20
76797,240,120,2,80
76801,240,-140,2,-180
76805,240,-160,2,-200
76809,240,20,2,-20
76813,240,-60,2,-100
76817,240,160,2,120
76821,240,-140,2,-180
76825,240,20,2,-20
76829,240,-20,2,-60
76833,240,140,2,100
76837,240,-40,2,-80
76841,240,280,2,240
76845,240,260,2,220
76849,240,280,2,240
76853,240,-40,2,-80
76857,240,-60,2,-100
76861,240,-140,2,-180
76865,240,260,2,220
76869,240,260,2,220
76873,240,220,2,180
76877,240,240,2,200
76881,-240,-180,1,220
76885,-240,120,1,-80
76889,-240,-120,1,160
76893,-240,-100,1,140
76897,-240,160,1,-120
76901,-240,100,1,-60
76905,-240,-40,1,80
76909,-240,-80,1,120
76913,-240,-60,1,100
76917,240,-180,2,-220
76921,240,20,2,-20
76925,240,20,2,-20
76929,240,260,2,220
76933,240,-80,2,-120
76937,240,40,2,0
76941,240,100,2,60
76945,240,-80,2,-120
76949,240,-100,2,-140
76953,240,60,2,20
76957,240,80,2,40
76961,240,140,2,100
76965,240,-40,2,-80
76969,240,280,2,240
76973,240,-60,2,-100
76977,240,200,2,160
76981,240,280,2,240
76985,240,-120,2,-160
76989,240,220,2,180
76993,240,140,2,100
76997,240,0,2,-40
77001,240,220,2,180
77005,240,-40,2,-80
77009,240,60,2,20
77013,240,0,2,-40
77017,240,-80,2,-120
77021,240,-100,2,-140
77025,240,80,2,40
77029,240,-20,2,-60
77033,240,-40,2,-80
77037,240,40,2,0
77041,-240,-180,1,220
77045,-240,-140,1,180
77049,-240,-160,1,200
77053,-240,120,1,-80
77057,-240,-40,1,80
77061,-240,-40,1,80
77065,-240,220,1,-180
77069,-240,160,1,-120
77073,-240,-140,1,180
77077,240,-180,2,-220
77081,-240,-180,1,220
77085,-240,140,1,-100
77089,-240,200,1,-160
77093,-240,280,1,-240
77097,-240,40,1,0
77101,-240,280,1,-240
77105,-240,140,1,-100
77109,-240,120,1,-80
77113,-240,-160,1,200
77117,-240,-140,1,180
77121,-240,280,1,-240
77125,-240,140,1,-100
77129,-240,220,1,-180
77133,-240,-160,1,200
77137,-240,120,1,-80
77141,-240,80,1,-40
77145,-240,-100,1,140
77149,-240,180,1,-140
77153,-240,160,1,-120
77157,-240,240,1,-200
77161,-240,220,1,-180
77165,-240,160,1,-120
77169,-240,-40,1,80
77173,-240,140,1,-100
77177,-240,20,1,20
77181,-240,-40,1,80
77185,-240,260,1,-220
77189,-240,260,1,-220
77193,-240,120,1,-80
77197,-240,160,1,-120
77201,-240,280,1,-240
77205,-240,-60,1,100
77209,-240,-20,1,60
77213,-240,-160,1,200
77217,240,-180,2,-220
77221,-240,-180,1,220
77225,240,-180,2,-220
77229,240,-40,2,-80
77233,240,-80,2,-120
77237,240,40,2,0
77241,240,240,2,200
77245,240,280,2,240
77249,240,-20,2,-60
77253,240,40,2,0
77257,240,160,2,120
77261,240,240,2,200
77265,240,-40,2,-80
77269,240,220,2,180
77273,240,-60,2,-100
77277,240,200,2,160
77281,240,-40,2,-80
77285,240,-80,2,-120
77289,240,180,2,140
77293,240,100,2,60
77297,240,-140,2,-180
77301,240,40,2,0
77305,-240,-180,1,220
77309,-240,100,1,-60
77313,-240,-120,1,160
77317,-240,160,1,-120
77321,-240,220,1,-180
77325,-240,200,1,-160
77329,-240,20,1,20
77333,-240,-20,1,60
77337,-240,-80,1,120
77341,-240,60,1,-20
77345,-240,-20,1,60
77349,-240,0,1,40
77353,-240,-20,1,60
77357,-240,100,1,-60
77361,-240,260,1,-220
77365,-240,280,1,-240
77369,-240,240,1,-200
77373,-240,200,1,-160
77377,-240,80,1,-40
77381,-240,140,1,-100
77385,-240,120,1,-80
77389,-240,280,1,-240
77393,-240,220,1,-180
77397,-240,280,1,-240
77401,-240,-140,1,180
77405,-240,140,1,-100
77409,-240,60,1,-20
77413,-240,0,1,40
77417,-240,-140,1,180
77421,-240,0,1,40
77425,-240,-40,1,80
77429,-240,-160,1,200
77433,-240,240,1,-200
77437,-240,60,1,-20
77441,-240,-120,1,160
77445,-240,-40,1,80
77449,-240,-60,1,100
77453,-240,220,1,-180
77457,-240,240,1,-200
77461,-240,-160,1,200
77465,-240,60,1,-20
77469,-240,140,1,-100
77473,-240,-120,1,160
77477,-240,60,1,-20
77481,-240,240,1,-200
77485,240,-180,2,-220
77489,240,120,2,80
77493,240,180,2,140
77497,240,-20,2,-60
77501,240,-60,2,-100
77505,240,260,2,220
77509,240,-80,2,-120
77513,240,-160,2,-200
77517,240,280,2,240
77521,240,180,2,140
77525,240,180,2,140
77529,240,-80,2,-120
77533,240,220,2,180
77537,240,0,2,-40
77541,240,140,2,100
77545,240,80,2,40
77549,240,260,2,220
77553,240,20,2,-20
77557,240,200,2,160
77561,240,40,2,0
77565,240,0,2,-40
77569,240,-20,2,-60
77573,240,240,2,200
77577,240,-80,2,-120
77581,240,80,2,40
77585,240,200,2,160
77589,240,140,2,100
77593,240,-140,2,-180
77597,240,120,2,80
77601,240,-140,2,-180
77605,240,-20,2,-60
77609,240,-120,2,-160
77613,240,240,2,200
77617,240,140,2,100
77621,240,200,2,160
77625,240,120,2,80
77629,240,160,2,120
77633,240,180,2,140
77637,240,100,2,60
77641,240,200,2,160
77645,240,120,2,80
77649,240,240,2,200
77653,240,100,2,60
77657,240,60,2,20
77661,240,180,2,140
77665,240,-20,2,-60
77669,240,-100,2,-140
77673,240,-60,2,-100
77677,-240,-180,1,220
77681,-240,140,1,-100
77685,-240,40,1,0
77689,-240,180,1,-140
77693,-240,-20,1,60
77697,-240,-20,1,60
77701,-240,-140,1,180
77705,-240,120,1,-80
77709,-240,120,1,-80
77713,-240,-140,1,180
77717,-240,-120,1,160
77721,-240,280,1,-240
77725,-240,280,1,-240
77729,-240,220,1,-180
77733,-240,0,1,40
77737,-240,100,1,-60
77741,-240,-40,1,80
77745,-240,180,1,-140
77749,-240,160,1,-120
77753,-240,-100,1,140
77757,-240,200,1,-160
77761,-240,280,1,-240
77765,-240,280,1,-240
77769,240,-180,2,-220
77773,240,280,2,240
77777,240,60,2,20
77781,240,-40,2,-80
77785,240,-80,2,-120
77789,240,0,2,-40
77793,240,100,2,60
77797,240,-140,2,-180
77801,240,200,2,160
77805,240,60,2,20
77809,240,0,2,-40
77813,240,240,2,200
77817,240,-20,2,-60
77821,240,240,2,200
77825,240,-100,2,-140
77829,240,120,2,80
77833,240,-40,2,-80
77837,240,-140,2,-180
77841,240,-140,2,-180
77845,240,-60,2,-100
77849,240,-100,2,-140
77853,240,-100,2,-140
77857,240,-120,2,-160
77861,240,-140,2,-180
77865,240,220,2,180
77869,240,0,2,-40
77873,240,-40,2,-80
77877,240,240,2,200
77881,240,20,2,-20
77885,240,0,2,-40
77889,240,-60,2,-100
77893,240,140,2,100
77897,240,-20,2,-60
77901,240,0,2,-40
77905,240,240,2,200
77909,240,40,2,0
77913,240,60,2,20
77917,240,0,2,-40
77921,240,-40,2,-80
77925,240,160,2,120
77929,240,80,2,40
77933,240,-140,2,-180
77937,240,-20,2,-60
77941,240,-60,2,-100
77945,240,-20,2,-60
77949,240,240,2,200
77953,-240,-180,1,220
77957,-240,-20,1,60
77961,-240,120,1,-80
77965,-240,-60,1,100
77969,-240,240,1,-200
77973,-240,-20,1,60
77977,-240,40,1,0
77981,-240,220,1,-180
77985,-240,100,1,-60
77989,-240,60,1,-20
77993,-240,-20,1,60
77997,-240,220,1,-180
78001,-240,200,1,-160
78005,-240,220,1,-180
78009,-240,120,1,-80
78013,-240,280,1,-240
78017,-240,-140,1,180
78021,-240,-100,1,140
78025,-240,160,1,-120
78029,-240,-120,1,160
78033,-240,40,1,0
78037,-240,260,1,-220
78041,-240,-40,1,80
78045,-240,280,1,-240
78049,-240,-140,1,180
78053,-240,100,1,-60
78057,-240,-140,1,180
78061,-240,100,1,-60
78065,-240,-140,1,180
78069,-240,-40,1,80
78073,-240,180,1,-140
78077,-240,-20,1,60
78081,-240,-120,1,160
78085,-240,-40,1,80
78089,-240,220,1,-180
78093,-240,-40,1,80
78097,-240,100,1,-60
78101,-240,220,1,-180
78105,-240,80,1,-40
78109,-240,160,1,-120
78113,240,-180,2,-220
78117,240,160,2,120
78121,240,20,2,-20
78125,240,120,2,80
78129,240,-140,2,-180
78133,240,140,2,100
78137,240,-160,2,-200
78141,240,280,2,240
78145,240,-160,2,-200
78149,240,100,2,60
78153,240,100,2,60
78157,240,60,2,20
78161,240,-160,2,-200
78165,240,140,2,100
78169,240,-40,2,-80
78173,240,-140,2,-180
78177,240,140,2,100
78181,240,280,2,240
78185,-240,-180,1,220
78189,-240,-160,1,200
78193,-240,-40,1,80
78197,-240,240,1,-200
78201,-240,260,1,-220
78205,-240,40,1,0
78209,-240,0,1,40
78213,-240,220,1,-180
78217,-240,20,1,20
78221,-240,260,1,-220
78225,-240,-160,1,200
78229,-240,160,1,-120
78233,240,-180,2,-220
78237,240,180,2,140
78241,240,100,2,60
78245,240,-20,2,-60
78249,240,-160,2,-200
78253,240,180,2,140
78257,240,280,2,240
78261,240,-120,2,-160
78265,240,80,2,40
78269,240,240,2,200
78273,240,280,2,240
78277,240,-120,2,-160
78281,240,120,2,80
78285,240,260,2,220
78289,240,0,2,-40
78293,240,-40,2,-80
78297,240,-160,2,-200
78301,240,280,2,240
78305,240,60,2,20
78309,240,-160,2,-200
78313,240,40,2,0
78317,240,100,2,60
78321,240,180,2,140
78325,240,-40,2,-80
78329,240,80,2,40
78333,-240,-180,1,220
78337,-240,-20,1,60
78341,-240,-60,1,100
78345,-240,-140,1,180
78349,-240,-80,1,120
78353,-240,180,1,-140
78357,-240,-120,1,160
78361,-240,240,1,-200
78365,-240,-100,1,140
78369,-240,60,1,-20
78373,-240,280,1,-240
78377,-240,40,1,0
78381,-240,0,1,40
78385,-240,200,1,-160
78389,-240,60,1,-20
78393,-240,-100,1,140
78397,-240,-100,1,140
78401,-240,20,1,20
78405,-240,-160,1,200
78409,240,-180,2,-220
78413,240,20,2,-20
78417,240,280,2,240
78421,240,-100,2,-140
78425,240,260,2,220
78429,240,-100,2,-140
78433,240,40,2,0
78437,240,140,2,100
78441,240,100,2,60
78445,240,140,2,100
78449,240,0,2,-40
78453,240,-100,2,-140
78457,240,80,2,40
78461,240,60,2,20
78465,240,-120,2,-160
78469,240,-160,2,-200
78473,240,180,2,140
78477,240,180,2,140
78481,240,100,2,60
78485,240,280,2,240
78489,240,-100,2,-140
78493,240,-40,2,-80
78497,240,280,2,240
78501,240,160,2,120
78505,240,-60,2,-100
78509,240,-60,2,-100
78513,240,140,2,100
78517,240,0,2,-40
78521,240,40,2,0
78525,240,-80,2,-120
78529,240,240,2,200
78533,240,-80,2,-120
78537,240,180,2,140
78541,240,120,2,80
78545,240,240,2,200
78549,240,-60,2,-100
78553,240,120,2,80
78557,240,-20,2,-60
78561,240,140,2,100
78565,240,120,2,80
78569,240,100,2,60
78573,240,60,2,20
78577,240,260,2,220
78581,240,-120,2,-160
78585,240,20,2,-20
78589,240,200,2,160
78593,240,-140,2,-180
78597,240,-100,2,-140
78601,240,-160,2,-200
78605,240,260,2,220
78609,240,-80,2,-120
78613,240,-100,2,-140
78617,240,-140,2,-180
78621,240,120,2,80
78625,240,-140,2,-180
78629,240,-20,2,-60
78633,240,0,2,-40
78637,240,-60,2,-100
78641,240,160,2,120
78645,240,100,2,60
78649,240,-140,2,-180
78653,-240,-180,1,220
78657,-240,240,1,-200
78661,-240,-20,1,60
78665,-240,-100,1,140
78669,-240,-140,1,180
78673,-240,40,1,0
78677,-240,180,1,-140
78681,-240,-140,1,180
78685,-240,-40,1,80
78689,-240,120,1,-80
78693,-240,80,1,-40
78697,240,-180,2,-220
78701,240,-20,2,-60
78705,240,20,2,-20
78709,240,260,2,220
78713,240,-20,2,-60
78717,240,40,2,0
78721,240,60,2,20
78725,240,40,2,0
78729,240,280,2,240
78733,240,-100,2,-140
78737,240,20,2,-20
78741,240,160,2,120
78745,240,160,2,120
78749,240,160,2,120
78753,240,-60,2,-100
78757,240,-60,2,-100
78761,240,100,2,60
78765,240,-40,2,-80
78769,240,-100,2,-140
78773,240,20,2,-20
78777,240,-120,2,-160
78781,240,20,2,-20
78785,240,40,2,0
78789,240,120,2,80
78793,240,0,2,-40
78797,240,180,2,140
78801,240,280,2,240
78805,240,160,2,120
78809,240,40,2,0
78813,240,-40,2,-80
78817,240,280,2,240
78821,240,-60,2,-100
78825,-240,-180,1,220
78829,-240,20,1,20
78833,-240,40,1,0
78837,-240,280,1,-240
78841,-240,220,1,-180
78845,-240,-60,1,100
78849,-240,-120,1,160
78853,-240,200,1,-160
78857,-240,140,1,-100
78861,-240,40,1,0
78865,-240,-20,1,60
78869,-240,120,1,-80
78873,-240,-140,1,180
78877,-240,200,1,-160
78881,-240,80,1,-40
78885,-240,280,1,-240
78889,-240,-60,1,100
78893,-240,-20,1,60
78897,-240,220,1,-180
78901,-240,120,1,-80
78905,-240,80,1,-40
78909,-240,180,1,-140
78913,-240,180,1,-140
78917,-240,-80,1,120
78921,-240,40,1,0
78925,-240,240,1,-200
78929,-240,260,1,-220
78933,-240,100,1,-60
78937,-240,0,1,40
78941,-240,-120,1,160
78945,-240,0,1,40
78949,-240,240,1,-200
78953,-240,-160,1,200
78957,-240,-20,1,60
78961,-240,-40,1,80
78965,-240,260,1,-220
78969,-240,160,1,-120
78973,-240,-20,1,60
78977,-240,80,1,-40
78981,-240,20,1,20
78985,-240,60,1,-20
78989,-240,280,1,-240
78993,-240,220,1,-180
78997,-240,60,1,-20
79001,-240,220,1,-180
79005,-240,-40,1,80
79009,-240,120,1,-80
79013,-240,-40,1,80
79017,-240,-60,1,100
79021,-240,240,1,-200
79025,-240,20,1,20
79029,-240,-40,1,80
79033,-240,220,1,-180
79037,-240,-100,1,140
79041,-240,-80,1,120
79045,-240,80,1,-40
79049,-240,240,1,-200
79053,-240,260,1,-220
79057,-240,-140,1,180
79061,-240,180,1,-140
79065,-240,280,1,-240
79069,-240,20,1,20
79073,-240,-120,1,160
79077,-240,-80,1,120
79081,-240,-80,1,120
79085,240,-180,2,-220
79089,240,-160,2,-200
79093,240,100,2,60
79097,240,120,2,80
79101,240,-160,2,-200
79105,240,280,2,240
79109,240,0,2,-40
79113,240,-160,2,-200
79117,240,280,2,240
79121,240,280,2,240
79125,240,160,2,120
79129,240,240,2,200
79133,240,-140,2,-180
79137,240,200,2,160
79141,240,-40,2,-80
79145,240,-100,2,-140
79149,240,140,2,100
79153,240,280,2,240
79157,240,240,2,200
79161,240,260,2,220
79165,240,-140,2,-180
79169,240,140,2,100
79173,240,120,2,80
79177,240,220,2,180
79181,240,-80,2,-120
79185,240,200,2,160
79189,240,140,2,100
79193,240,180,2,140
79197,240,-140,2,-180
79201,240,-60,2,-100
79205,240,180,2,140
79209,240,200,2,160
79213,240,100,2,60
79217,240,-140,2,-180
79221,240,-120,2,-160
79225,240,20,2,-20
79229,240,-20,2,-60
79233,240,-40,2,-80
79237,240,80,2,40
79241,240,-140,2,-180
79245,240,0,2,-40
79249,240,180,2,140
79253,240,260,2,220
79257,240,120,2,80
79261,240,-160,2,-200
79265,240,280,2,240
79269,240,140,2,100
79273,240,-100,2,-140
79277,240,140,2,100
79281,240,-140,2,-180
79285,240,60,2,20
79289,240,20,2,-20
79293,240,-100,2,-140
79297,240,-100,2,-140
79301,240,200,2,160
79305,240,60,2,20
79309,240,-160,2,-200
79313,240,260,2,220
79317,240,180,2,140
79321,240,200,2,160
79325,240,-120,2,-160
79329,240,40,2,0
79333,240,-80,2,-120
79337,240,-140,2,-180
79341,240,-40,2,-80
79345,240,-40,2,-80
79349,240,180,2,140
79353,240,-20,2,-60
79357,240,200,2,160
79361,240,60,2,20
79365,240,40,2,0
79369,240,280,2,240
79373,240,240,2,200
79377,240,180,2,140
79381,240,0,2,-40
79385,240,80,2,40
79389,240,280,2,240
79393,240,140,2,100
79397,240,220,2,180
79401,240,-100,2,-140
79405,240,20,2,-20
79409,240,-40,2,-80
79413,240,-120,2,-160
79417,240,-100,2,-140
79421,240,-60,2,-100
79425,240,120,2,80
79429,240,100,2,60
79433,240,20,2,-20
79437,240,-40,2,-80
79441,240,240,2,200
79445,240,-140,2,-180
79449,240,-120,2,-160
79453,240,240,2,200
79457,240,0,2,-40
79461,240,220,2,180
79465,-240,-180,1,220
79469,-240,-80,1,120
79473,-240,20,1,20
79477,-240,-40,1,80
79481,-240,-20,1,60
79485,-240,-40,1,80
79489,-240,160,1,-120
79493,-240,260,1,-220
79497,-240,100,1,-60
79501,-240,0,1,40
79505,-240,100,1,-60
79509,-240,280,1,-240
79513,-240,0,1,40
